VehicleId,VehicleType,Vehicle Year,TripDirection,ServiceDate,Boarding,VanCapacity,ScheduleMinutes,ScheduleDistanceMiles,StartCounty,EndCounty,StartCity,EndCity
123,2015 TOYOTA SIENNA VAN,2015,IN,12/9/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/9/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/10/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/10/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/11/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/11/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/12/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/12/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/16/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/16/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/17/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/17/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/18/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/18/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/19/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/19/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/23/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/23/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/24/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/24/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/26/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/26/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/30/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/30/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,12/31/19,6,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,12/31/19,6,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/2/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/2/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/6/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/6/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/7/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/7/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/8/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/8/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/9/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/9/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/13/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/13/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/14/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/14/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/15/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/15/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/16/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/16/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/21/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/21/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/22/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/22/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/23/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/23/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/27/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/27/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/28/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/28/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/29/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/29/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
123,2015 TOYOTA SIENNA VAN,2015,IN,1/30/20,7,7,30,19.01,UTUTAH,UTSALT,Eagle Mountain,Draper
123,2015 TOYOTA SIENNA VAN,2015,OUT,1/30/20,7,7,35,19.44,UTSALT,UTUTAH,Draper,Eagle Mountain
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/2/19,4,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/2/19,4,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/3/19,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/3/19,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/4/19,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/4/19,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/5/19,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/5/19,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/6/19,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/6/19,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,12/9/19,4,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,12/9/19,4,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/10/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/10/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/11/19,3,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/11/19,3,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/12/19,3,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/12/19,3,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/13/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/13/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/16/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/16/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/17/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/17/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/18/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/18/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/19/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/19/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/20/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/20/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/23/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/23/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/24/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/24/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/26/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/26/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/27/19,2,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/27/19,2,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/30/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/30/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,IN,12/31/19,4,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E350 VAN,,OUT,12/31/19,4,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/2/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/2/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/3/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/3/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/6/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/6/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/7/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/7/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/8/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/8/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/9/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/9/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/10/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/10/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/13/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/13/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/14/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/14/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/15/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/15/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/16/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/16/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/17/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/17/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/20/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/20/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/21/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/21/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/22/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/22/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,IN,1/23/20,2,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,2015 CHEVROLET EXPRESS VAN,2015,OUT,1/23/20,2,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,IN,1/24/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,OUT,1/24/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,IN,1/27/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,OUT,1/27/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,IN,1/28/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,OUT,1/28/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,IN,1/29/20,3,15,1,32.8,UTSALT,UTSALT,Draper,Draper
124,CHEVROLET EXPRESS VAN,,OUT,1/29/20,3,15,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E35O PASSENGER VANS,,IN,1/30/20,3,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E35O PASSENGER VANS,,OUT,1/30/20,3,12,1,33.05,UTSALT,UTSALT,Draper,Draper
124,FORD E35O PASSENGER VANS,,IN,1/31/20,3,12,1,32.8,UTSALT,UTSALT,Draper,Draper
124,FORD E35O PASSENGER VANS,,OUT,1/31/20,3,12,1,33.05,UTSALT,UTSALT,Draper,Draper
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/1/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/1/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/2/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/2/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/3/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/3/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/4/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/4/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/5/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/5/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/6/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/6/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/7/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/7/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/8/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/8/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/9/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/9/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/10/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/10/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/11/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/11/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/12/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/12/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/13/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/13/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/14/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/14/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/15/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/15/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/16/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/16/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/17/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/17/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/18/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/18/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/19/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/19/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/20/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/20/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/21/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/21/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/22/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/22/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/23/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/23/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/24/19,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/24/19,10,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/25/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/25/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/26/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/26/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/27/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/27/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/28/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/28/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/29/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/29/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/30/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/30/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,12/31/19,9,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,12/31/19,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,1/4/20,10,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,1/4/20,9,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,1/5/20,11,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,1/5/20,11,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
125,2016 CHEVROLET EXPRESS VAN,2016,IN,1/6/20,19,15,60,47.88,UTSALT,UTTOOE,Salt Lake City,Rowley
125,2016 CHEVROLET EXPRESS VAN,2016,OUT,1/6/20,19,15,105,48.08,UTTOOE,UTSALT,Rowley,Salt Lake City
